30064771118,128849018885,REACHING_DEF,tmp1.session(database = db)
30064771119,120259084294,REACHING_DEF,self._driver
30064771119,68719476783,REACHING_DEF,self._driver
30064771119,30064771120,REACHING_DEF,self._driver
30064771119,128849018885,REACHING_DEF,self._driver
30064771120,128849018885,REACHING_DEF,tmp2 = self._driver
30064771122,25769803786,REACHING_DEF,tmp2.session()
30064771122,128849018885,REACHING_DEF,tmp2.session()
30064771123,68719476786,REACHING_DEF,"tmp1 = self._driver
tmp1.session(database = db) if db else tmp2 = self._driver
tmp2.session()"
30064771123,30064771124,REACHING_DEF,"tmp1 = self._driver
tmp1.session(database = db) if db else tmp2 = self._driver
tmp2.session()"
30064771123,128849018885,REACHING_DEF,"tmp1 = self._driver
tmp1.session(database = db) if db else tmp2 = self._driver
tmp2.session()"
30064771124,128849018885,REACHING_DEF,"session = tmp1 = self._driver
tmp1.session(database = db) if db else tmp2 = self._driver
tmp2.session()"
30064771126,30064771127,REACHING_DEF,"session.run(query, parameters)"
30064771126,128849018885,REACHING_DEF,"session.run(query, parameters)"
30064771127,68719476792,REACHING_DEF,"list(session.run(query, parameters))"
30064771127,30064771128,REACHING_DEF,"list(session.run(query, parameters))"
30064771127,128849018885,REACHING_DEF,"list(session.run(query, parameters))"
30064771128,128849018885,REACHING_DEF,"result = list(session.run(query, parameters))"
30064771130,128849018885,REACHING_DEF,session.close()
30064771131,128849018881,REACHING_DEF,query = def query(...)
30064771133,146028888066,REACHING_DEF,"class Neo4jConnection<meta>(...).<fakeNew>(uri, user, pwd)"
30064771133,128849018886,REACHING_DEF,"class Neo4jConnection<meta>(...).<fakeNew>(uri, user, pwd)"
30064771134,68719476799,REACHING_DEF,
30064771134,30064771135,REACHING_DEF,
30064771134,128849018887,REACHING_DEF,
30064771135,128849018887,REACHING_DEF,__newInstance = 
30064771137,128849018887,REACHING_DEF,"cls.__init__(__newInstance, uri, user, pwd)"
30064771138,146028888068,REACHING_DEF,"__init__(self, uri, user, pwd)"
30064771138,128849018888,REACHING_DEF,"__init__(self, uri, user, pwd)"
30064771139,146028888069,REACHING_DEF,connect(self)
30064771139,128849018889,REACHING_DEF,connect(self)
30064771140,146028888070,REACHING_DEF,close(self)
30064771140,128849018890,REACHING_DEF,close(self)
30064771141,146028888071,REACHING_DEF,"query(self, query, parameters, db)"
30064771141,128849018891,REACHING_DEF,"query(self, query, parameters, db)"
30064771142,128849018880,REACHING_DEF,def <body>(...)()
30064771143,128849018880,REACHING_DEF,Neo4jConnection = class Neo4jConnection<meta>(...)
30064771144,68719476818,REACHING_DEF,"import(, os)"
30064771144,30064771145,REACHING_DEF,"import(, os)"
30064771144,128849018880,REACHING_DEF,"import(, os)"
30064771145,128849018880,REACHING_DEF,"os = import(, os)"
30064771147,68719476822,REACHING_DEF,os.getcwd()
