21474836480,111669149698,REF
21474836481,111669149699,REF
21474836482,111669149700,REF
21474836483,111669149701,REF
21474836484,111669149697,REF
21474836485,111669149702,REF
21474836486,111669149702,REF
21474836487,111669149703,REF
21474836488,111669149704,REF
21474836489,111669149705,REF
21474836490,111669149706,REF
21474836491,111669149707,REF
21474836492,111669149708,REF
21474836493,111669149709,REF
21474836494,111669149710,REF
21474836495,111669149696,REF
30064771132,103079215108,REF
34359738368,94489280537,REF
34359738369,94489280538,REF
34359738370,94489280529,REF
34359738371,94489280544,REF
34359738372,94489280537,REF
34359738373,94489280540,REF
34359738374,94489280539,REF
34359738375,94489280512,REF
68719476736,94489280512,REF
68719476737,94489280535,REF
68719476738,94489280536,REF
68719476739,94489280537,REF
68719476740,94489280536,REF
68719476741,94489280538,REF
68719476742,94489280536,REF
68719476743,94489280539,REF
68719476744,94489280536,REF
68719476745,94489280540,REF
68719476746,94489280536,REF
68719476747,94489280541,REF
68719476748,94489280536,REF
68719476749,94489280542,REF
68719476750,94489280535,REF
68719476751,94489280513,REF
68719476752,94489280558,REF
68719476753,115964116993,REF
68719476754,115964116992,REF
68719476755,115964116994,REF
68719476756,115964116992,REF
68719476757,115964116995,REF
68719476758,115964116992,REF
68719476759,115964116992,REF
68719476760,94489280559,REF
68719476761,115964116996,REF
68719476762,115964116996,REF
68719476763,115964116996,REF
68719476764,94489280563,REF
68719476765,94489280563,REF
68719476766,115964116996,REF
68719476767,115964116996,REF
68719476768,94489280560,REF
68719476769,115964116997,REF
68719476770,115964116997,REF
68719476771,94489280564,REF
68719476772,94489280564,REF
68719476773,94489280564,REF
68719476774,94489280561,REF
68719476775,115964116998,REF
68719476776,115964117001,REF
68719476777,115964116998,REF
68719476778,94489280565,REF
68719476779,94489280565,REF
68719476780,94489280565,REF
68719476781,115964117001,REF
68719476782,115964116998,REF
68719476783,94489280566,REF
68719476784,94489280566,REF
68719476785,94489280566,REF
68719476786,94489280567,REF
68719476787,115964116999,REF
68719476788,115964117000,REF
68719476789,94489280567,REF
68719476790,94489280567,REF
68719476791,94489280568,REF
68719476792,94489280569,REF
68719476793,94489280567,REF
68719476794,94489280567,REF
68719476795,94489280569,REF
68719476796,115964117002,REF
68719476797,115964117003,REF
68719476798,115964117004,REF
68719476799,94489280562,REF
68719476800,115964117006,REF
68719476801,115964117007,REF
68719476802,115964117008,REF
68719476803,94489280562,REF
68719476804,115964117005,REF
68719476805,115964117005,REF
68719476806,94489280562,REF
68719476807,115964117010,REF
68719476808,115964117011,REF
68719476809,115964117012,REF
68719476810,115964117013,REF
68719476811,115964117015,REF
68719476812,115964117017,REF
68719476813,115964117019,REF
68719476814,115964117020,REF
68719476815,115964117021,REF
68719476816,115964117022,REF
68719476817,94489280514,REF
68719476818,94489280543,REF
68719476819,94489280536,REF
68719476820,94489280543,REF
68719476821,94489280543,REF
68719476822,94489280515,REF
68719476823,94489280515,REF
68719476824,94489280540,REF
68719476825,94489280540,REF
68719476826,94489280516,REF
68719476827,94489280516,REF
68719476828,94489280516,REF
68719476829,94489280517,REF
68719476830,94489280516,REF
68719476831,94489280522,REF
68719476832,94489280518,REF
68719476833,94489280518,REF
68719476834,94489280518,REF
68719476835,94489280519,REF
68719476836,94489280519,REF
68719476837,94489280516,REF
68719476838,94489280522,REF
68719476839,94489280520,REF
68719476840,94489280520,REF
68719476841,94489280520,REF
68719476842,94489280517,REF
68719476843,94489280517,REF
68719476844,94489280521,REF
68719476845,94489280521,REF
68719476846,94489280521,REF
68719476847,94489280522,REF
68719476848,94489280516,REF
68719476849,94489280523,REF
68719476850,94489280523,REF
68719476851,94489280523,REF
68719476852,94489280516,REF
68719476853,94489280524,REF
68719476854,94489280524,REF
68719476855,94489280524,REF
68719476856,94489280516,REF
68719476857,94489280525,REF
68719476858,94489280526,REF
68719476859,94489280527,REF
68719476860,94489280525,REF
68719476861,94489280526,REF
68719476862,94489280527,REF
68719476863,94489280514,REF
68719476864,94489280528,REF
68719476865,94489280528,REF
68719476866,94489280528,REF
68719476867,94489280529,REF
68719476868,94489280530,REF
68719476869,94489280545,REF
68719476870,94489280513,REF
68719476871,94489280513,REF
68719476872,94489280531,REF
68719476873,94489280546,REF
68719476874,94489280547,REF
68719476875,94489280548,REF
68719476876,94489280547,REF
68719476877,94489280549,REF
68719476878,94489280550,REF
68719476879,94489280548,REF
68719476880,94489280548,REF
68719476881,94489280550,REF
68719476882,94489280550,REF
68719476883,94489280551,REF
68719476884,94489280547,REF
68719476885,94489280551,REF
68719476886,94489280552,REF
68719476887,94489280513,REF
68719476888,94489280513,REF
68719476889,94489280532,REF
68719476890,94489280532,REF
68719476891,94489280529,REF
68719476892,94489280529,REF
68719476893,94489280533,REF
68719476894,94489280533,REF
68719476895,94489280529,REF
68719476896,94489280529,REF
68719476897,94489280534,REF
68719476898,94489280534,REF
68719476899,94489280529,REF
68719476900,94489280529,REF
68719476901,94489280544,REF
68719476902,94489280553,REF
68719476903,94489280554,REF
68719476904,94489280554,REF
68719476905,115964117024,REF
68719476906,94489280554,REF
68719476907,94489280555,REF
68719476908,94489280553,REF
68719476909,94489280555,REF
68719476910,115964117023,REF
68719476911,115964117023,REF
68719476912,94489280556,REF
68719476913,94489280556,REF
68719476914,94489280557,REF
68719476915,94489280557,REF
68719476916,94489280542,REF
68719476917,94489280513,REF
68719476918,94489280513,REF
124554051584,111669149697,REF
124554051585,111669149698,REF
124554051586,111669149699,REF
124554051587,111669149700,REF
124554051588,111669149701,REF
124554051589,111669149708,REF
124554051590,111669149709,REF
124554051591,111669149710,REF
124554051592,111669149708,REF
124554051593,111669149709,REF
124554051594,111669149701,REF
124554051595,111669149701,REF
124554051596,111669149701,REF
141733920768,137438953472,REF
141733920769,137438953472,REF
163208757248,171798691840,REF
163208757249,171798691841,REF
163208757250,171798691842,REF
163208757251,171798691843,REF
163208757252,171798691844,REF
163208757253,171798691845,REF
163208757254,171798691846,REF
163208757255,171798691847,REF
163208757256,171798691848,REF
163208757257,171798691849,REF
163208757258,171798691850,REF
163208757259,171798691851,REF
163208757260,171798691852,REF
163208757261,171798691853,REF
163208757262,171798691854,REF
163208757263,171798691855,REF
163208757264,171798691856,REF
163208757265,171798691857,REF
